region_code,number_prefix,is_geographic,is_mobile,is_satellite
MX,52639187,0,1,0
MX,52782209,0,1,0
MX,521418113,0,1,0
MX,52937118,0,1,0
MX,521271718,0,1,0
MX,529382212,0,1,0
MX,52449328,0,1,0
MX,529711062,0,1,0
MX,52222626,0,1,0
MX,52965139,0,1,0
MX,52757132,0,1,0
MX,52461292,0,1,0
MX,52773116,0,1,0
MX,52322279,0,1,0
MX,521812370,0,1,0
MX,5263925,0,1,0
MX,52444326,0,1,0
MX,52331317,0,1,0
MX,52998433,0,1,0
MX,52552920,0,1,0
MX,521996106,0,1,0
MX,52811250,0,1,0
MX,521229154,0,1,0
MX,529321331,0,1,0
MX,52647106,0,1,0
MX,529851200,0,1,0
MX,525522338,0,1,0
MX,52999245,0,1,0
MX,52496102,0,1,0
MX,52871897,0,1,0
MX,524445286,0,1,0
MX,521811762,0,1,0
MX,52812348,0,1,0
MX,5277744,0,1,0
MX,521811654,0,1,0
MX,52664375,0,1,0
MX,52811469,0,1,0
MX,524724668,0,1,0
MX,521812038,0,1,0
MX,521467107,0,1,0
MX,521228187,0,1,0
MX,52938105,0,1,0
MX,529991611,0,1,0
MX,52686385,0,1,0
MX,52631235,0,1,0
MX,52818087,0,1,0
MX,52477175,0,1,0
MX,521646139,0,1,0
MX,521897114,0,1,0
MX,52166819,0,1,0
MX,523327387,0,1,0
MX,52551280,0,1,0
MX,521333807,0,1,0
MX,52664826,0,1,0
MX,52722192,0,1,0
MX,521556293,0,1,0
MX,521444150,0,1,0
MX,5247720,0,1,0
MX,52767107,0,1,0
MX,52811152,0,1,0
MX,52351287,0,1,0
MX,521746101,0,1,0
MX,52222561,0,1,0
MX,521456127,0,1,0
MX,52274109,0,1,0
MX,52485108,0,1,0
MX,521462203,0,1,0
MX,521447124,0,1,0
MX,52133182,0,1,0
MX,52782528,0,1,0
MX,52812029,0,1,0
MX,52998444,0,1,0
MX,529241853,0,1,0
MX,52985102,0,1,0
MX,527223205,0,1,0
MX,523591020,0,1,0
MX,52782259,0,1,0
MX,521447107,0,1,0
MX,521331067,0,1,0
MX,521934105,0,1,0
MX,529231890,0,1,0
MX,52812537,0,1,0
MX,52818035,0,1,0
MX,52698114,0,1,0
MX,52954103,0,1,0
MX,52144310,0,1,0
MX,52971287,0,1,0
MX,522722384,0,1,0
MX,52443509,0,1,0
MX,52629157,0,1,0
MX,524951454,0,1,0
MX,521662130,0,1,0
MX,52811480,0,1,0
MX,521415137,0,1,0
MX,52777497,0,1,0
MX,52951570,0,1,0
MX,527821103,0,1,0
MX,52713158,0,1,0
MX,521938174,0,1,0
MX,521222882,0,1,0
MX,524871560,0,1,0
MX,52878177,0,1,0
MX,529667412,0,1,0
MX,522838739,0,1,0
MX,521454100,0,1,0
MX,52166926,0,1,0
MX,52436127,0,1,0
MX,521656322,0,1,0
MX,521722486,0,1,0
MX,521272138,0,1,0
MX,524437026,0,1,0
MX,521462160,0,1,0
MX,528994902,0,1,0
MX,52673168,0,1,0
MX,52999474,0,1,0
MX,52462152,0,1,0
MX,52981173,0,1,0
MX,52961469,0,1,0
MX,522471456,0,1,0
MX,524495931,0,1,0
MX,527191040,0,1,0
MX,5255541,0,1,0
MX,527621451,0,1,0
MX,52999183,0,1,0
MX,52561259,0,1,0
MX,52777189,0,1,0
MX,52442191,0,1,0
MX,521553062,0,1,0
MX,52664196,0,1,0
MX,527361142,0,1,0
MX,52999373,0,1,0
MX,52228335,0,1,0
MX,521656848,0,1,0
MX,526251354,0,1,0
MX,52325125,0,1,0
MX,52669314,0,1,0
MX,52462338,0,1,0
MX,52472182,0,1,0
MX,521811393,0,1,0
MX,52311117,0,1,0
MX,52686272,0,1,0
MX,526242763,0,1,0
MX,52777542,0,1,0
MX,52229168,0,1,0
MX,52374112,0,1,0
MX,526391994,0,1,0
MX,523141822,0,1,0
MX,52222917,0,1,0
MX,52466137,0,1,0
MX,528782086,0,1,0
MX,521311203,0,1,0
MX,523112999,0,1,0
MX,52639109,0,1,0
MX,52715140,0,1,0
MX,5287141,0,1,0
MX,52473652,0,1,0
MX,521656600,0,1,0
MX,52392153,0,1,0
MX,52771331,0,1,0
MX,52998122,0,1,0
MX,52414141,0,1,0
MX,5283422,0,1,0
MX,52664275,0,1,0
MX,521983831,0,1,0
MX,523781640,0,1,0
MX,528660,0,1,0
MX,52462305,0,1,0
MX,521351173,0,1,0
MX,522292661,0,1,0
MX,521415136,0,1,0
MX,526182019,0,1,0
MX,521294944,0,1,0
MX,521552298,0,1,0
MX,521668810,0,1,0
MX,52722202,0,1,0
MX,525576945,0,1,0
MX,527131765,0,1,0
MX,52492192,0,1,0
MX,52333849,0,1,0
MX,52923188,0,1,0
MX,52296141,0,1,0
MX,52868837,0,1,0
MX,526878741,0,1,0
MX,522949459,0,1,0
MX,52991125,0,1,0
MX,524511061,0,1,0
MX,521776124,0,1,0
MX,521656772,0,1,0
MX,521244121,0,1,0
MX,521231110,0,1,0
MX,5222147,0,1,0
MX,521662126,0,1,0
MX,521245102,0,1,0
MX,521667487,0,1,0
MX,527555930,0,1,0
MX,521557323,0,1,0
MX,52148911,0,1,0
MX,521768108,0,1,0
MX,528781890,0,1,0
MX,521664406,0,1,0
MX,521664339,0,1,0
MX,52937235,0,1,0
MX,52228113,0,1,0
MX,521556004,0,1,0
MX,521775175,0,1,0
MX,52775254,0,1,0
MX,52411162,0,1,0
MX,522284283,0,1,0
MX,521244135,0,1,0
MX,521667772,0,1,0
MX,525550394,0,1,0
MX,524613858,0,1,0
MX,521222595,0,1,0
MX,52436107,0,1,0
MX,521272129,0,1,0
MX,528421172,0,1,0
MX,52614557,0,1,0
MX,52622100,0,1,0
MX,5255761,0,1,0
MX,52811386,0,1,0
MX,52967122,0,1,0
MX,52729337,0,1,0
MX,529951090,0,1,0
MX,52335331,0,1,0
MX,526491182,0,1,0
MX,521462105,0,1,0
MX,52962281,0,1,0
MX,52662161,0,1,0
MX,52622173,0,1,0
MX,5299962,0,1,0
MX,521227111,0,1,0
MX,52453199,0,1,0
MX,529632081,0,1,0
MX,52476137,0,1,0
MX,521231119,0,1,0
MX,527774148,0,1,0
MX,522482193,0,1,0
MX,525553379,0,1,0
MX,52636114,0,1,0
MX,52662522,0,1,0
MX,52841,1,0,0
MX,52783145,0,1,0
MX,52633335,0,1,0
MX,521465118,0,1,0
MX,52276112,0,1,0
MX,521555381,0,1,0
MX,52312119,0,1,0
MX,52921279,0,1,0
MX,521442587,0,1,0
MX,52729434,0,1,0
MX,52664213,0,1,0
MX,521557107,0,1,0
MX,52241202,0,1,0
MX,521656593,0,1,0
MX,521868248,0,1,0
MX,52664239,0,1,0
MX,52662534,0,1,0
MX,521331722,0,1,0
MX,52222186,0,1,0
MX,52555492,0,1,0
MX,521653134,0,1,0
MX,521937137,0,1,0
MX,52812035,0,1,0
MX,526474232,0,1,0
MX,521444286,0,1,0
MX,5255270,0,1,0
MX,527220,0,1,0
MX,524494743,0,1,0
MX,52317873,0,1,0
MX,521313147,0,1,0
MX,527441510,0,1,0
MX,529614137,0,1,0
MX,52811165,0,1,0
MX,526682671,0,1,0
MX,521999376,0,1,0
MX,52894134,0,1,0
MX,52464201,0,1,0
MX,521429100,0,1,0
MX,521443174,0,1,0
MX,521331611,0,1,0
MX,52871190,0,1,0
MX,52735147,0,1,0
MX,52999572,0,1,0
MX,5231225,0,1,0
MX,521674103,0,1,0
MX,528671213,0,1,0
MX,521442533,0,1,0
MX,528311992,0,1,0
MX,521625585,0,1,0
MX,52753159,0,1,0
MX,5248310,0,1,0
MX,52844384,0,1,0
MX,521811806,0,1,0
MX,5255494,0,1,0
MX,52438103,0,1,0
MX,521442270,0,1,0
MX,521496122,0,1,0
MX,52936144,0,1,0
MX,525566374,0,1,0
MX,52812080,0,1,0
MX,528921080,0,1,0
MX,521811924,0,1,0
MX,529613999,0,1,0
MX,523518,0,1,0
MX,52998266,0,1,0
MX,52644447,0,1,0
MX,523326852,0,1,0
MX,525556206,0,1,0
MX,521222386,0,1,0
MX,52229144,0,1,0
MX,52557820,0,1,0
MX,521551151,0,1,0
MX,528312030,0,1,0
MX,5281104,0,1,0
MX,521331538,0,1,0
MX,52998195,0,1,0
MX,52419149,0,1,0
MX,5284141,0,1,0
MX,52729187,0,1,0
MX,526951041,0,1,0
MX,526182016,0,1,0
MX,52427152,0,1,0
MX,521246185,0,1,0
MX,52556815,0,1,0
MX,527831643,0,1,0
MX,52222174,0,1,0
MX,525528384,0,1,0
MX,52917121,0,1,0
MX,52667380,0,1,0
MX,521477481,0,1,0
MX,52241143,0,1,0
MX,527971344,0,1,0
MX,52638107,0,1,0
MX,529186444,0,1,0
MX,526691414,0,1,0
MX,52967209,0,1,0
MX,527822292,0,1,0
MX,521552860,0,1,0
MX,52823106,0,1,0
MX,52722645,0,1,0
MX,528671694,0,1,0
MX,524761474,0,1,0
MX,527442617,0,1,0
MX,521664430,0,1,0
MX,52813074,0,1,0
MX,52477678,0,1,0
MX,52983173,0,1,0
MX,52243129,0,1,0
MX,52495175,0,1,0
MX,529811434,0,1,0
MX,526241399,0,1,0
MX,52618132,0,1,0
MX,52963216,0,1,0
MX,529581851,0,1,0
MX,521556565,0,1,0
MX,52639178,0,1,0
MX,52294124,0,1,0
MX,52951208,0,1,0
MX,52351160,0,1,0
MX,52493796,0,1,0
MX,521222160,0,1,0
MX,52133340,0,1,0
MX,52221368,0,1,0
MX,52922232,0,1,0
MX,521755119,0,1,0
MX,52921235,0,1,0
MX,526145696,0,1,0
MX,521342109,0,1,0
MX,52447121,0,1,0
MX,52322161,0,1,0
MX,526642732,0,1,0
MX,52627177,0,1,0
MX,52222453,0,1,0
MX,52222919,0,1,0
MX,52496171,0,1,0
MX,522872012,0,1,0
MX,521665135,0,1,0
MX,525528417,0,1,0
MX,52461225,0,1,0
MX,52696107,0,1,0
MX,521495593,0,1,0
MX,521222371,0,1,0
MX,52294949,0,1,0
MX,521346109,0,1,0
MX,52311313,0,1,0
MX,52866103,0,1,0
MX,524812063,0,1,0
MX,52556053,0,1,0
MX,52623100,0,1,0
MX,52968151,0,1,0
MX,529632389,0,1,0
MX,52222203,0,1,0
MX,52313191,0,1,0
MX,52418131,0,1,0
MX,52488140,0,1,0
MX,524891312,0,1,0
MX,521322123,0,1,0
MX,526145631,0,1,0
MX,523520,0,1,0
MX,529661423,0,1,0
MX,528421175,0,1,0
MX,52951505,0,1,0
MX,521642128,0,1,0
MX,52812245,0,1,0
MX,52993100,0,1,0
MX,521664746,0,1,0
MX,52951138,0,1,0
MX,521551350,0,1,0
MX,527776437,0,1,0
MX,52487149,0,1,0
MX,52844572,0,1,0
MX,524661647,0,1,0
MX,529581021,0,1,0
MX,527715312,0,1,0
MX,521686542,0,1,0
MX,52665146,0,1,0
MX,52669154,0,1,0
MX,526421444,0,1,0
MX,52461130,0,1,0
MX,529222711,0,1,0
MX,52665195,0,1,0
MX,52777647,0,1,0
MX,52618200,0,1,0
MX,529213092,0,1,0
MX,527761400,0,1,0
MX,526221774,0,1,0
MX,521311280,0,1,0
MX,52937229,0,1,0
MX,521378706,0,1,0
MX,52722452,0,1,0
MX,521331025,0,1,0
MX,521828129,0,1,0
MX,52961167,0,1,0
MX,529221930,0,1,0
MX,52812649,0,1,0
MX,52622112,0,1,0
MX,52386101,0,1,0
MX,521442552,0,1,0
MX,52744342,0,1,0
MX,52551505,0,1,0
MX,52771528,0,1,0
MX,528125195,0,1,0
MX,521331788,0,1,0
MX,521662593,0,1,0
MX,521551648,0,1,0
MX,525584601,0,1,0
MX,52813280,0,1,0
MX,521442583,0,1,0
MX,525522936,0,1,0
MX,524761607,0,1,0
MX,522271102,0,1,0
MX,52228188,0,1,0
MX,52559144,0,1,0
MX,526369,0,1,0
MX,52668145,0,1,0
MX,521664105,0,1,0
MX,5255447,0,1,0
MX,52771246,0,1,0
MX,52933196,0,1,0
MX,521442159,0,1,0
MX,52333131,0,1,0
MX,52866143,0,1,0
MX,52833261,0,1,0
MX,52635589,0,1,0
MX,52872137,0,1,0
MX,52811465,0,1,0
MX,52715124,0,1,0
MX,52552491,0,1,0
MX,521613191,0,1,0
MX,52558198,0,1,0
MX,52866638,0,1,0
MX,52962255,0,1,0
MX,526681413,0,1,0
MX,521646259,0,1,0
MX,523781064,0,1,0
MX,52554213,0,1,0
MX,524494325,0,1,0
MX,52551986,0,1,0
MX,52155451,0,1,0
MX,52971147,0,1,0
MX,52861101,0,1,0
MX,52656117,0,1,0
MX,521333581,0,1,0
MX,52442499,0,1,0
MX,52922154,0,1,0
MX,529842646,0,1,0
MX,52333361,0,1,0
MX,52998119,0,1,0
MX,5255370,0,1,0
MX,521287127,0,1,0
MX,525558349,0,1,0
MX,52953191,0,1,0
MX,52953108,0,1,0
MX,52492546,0,1,0
MX,526644155,0,1,0
MX,521749108,0,1,0
MX,52734173,0,1,0
MX,52238176,0,1,0
MX,521486105,0,1,0
MX,52694142,0,1,0
MX,52331503,0,1,0
MX,521356101,0,1,0
MX,52495141,0,1,0
MX,521811205,0,1,0
MX,52552280,0,1,0
MX,52993295,0,1,0
MX,52971267,0,1,0
MX,52813306,0,1,0
MX,521331604,0,1,0
MX,524661386,0,1,0
MX,526741176,0,1,0
MX,52461299,0,1,0
MX,52999458,0,1,0
MX,52824106,0,1,0
MX,521432118,0,1,0
MX,521664530,0,1,0
MX,521656367,0,1,0
MX,52997118,0,1,0
MX,521222709,0,1,0
MX,52771305,0,1,0
MX,5255543,0,1,0
MX,52744463,0,1,0
MX,52984285,0,1,0
MX,52715114,0,1,0
MX,52313203,0,1,0
MX,52735159,0,1,0
MX,529323236,0,1,0
MX,52993382,0,1,0
MX,52456101,0,1,0
MX,52311207,0,1,0
MX,52871383,0,1,0
MX,529671968,0,1,0
MX,52556790,0,1,0
MX,522482057,0,1,0
MX,52442459,0,1,0
MX,52777501,0,1,0
MX,52228283,0,1,0
MX,52228422,0,1,0
MX,529881293,0,1,0
MX,52866199,0,1,0
MX,521812246,0,1,0
MX,525550722,0,1,0
MX,52667231,0,1,0
MX,5256176,0,1,0
MX,527841811,0,1,0
MX,521331045,0,1,0
MX,522294306,0,1,0
MX,52971204,0,1,0
MX,52462340,0,1,0
MX,522383850,0,1,0
MX,52638163,0,1,0
MX,524341293,0,1,0
MX,52777417,0,1,0
MX,523881085,0,1,0
MX,52916112,0,1,0
MX,521442448,0,1,0
MX,52556370,0,1,0
MX,52228428,0,1,0
MX,52474141,0,1,0
MX,52667484,0,1,0
MX,52894108,0,1,0
MX,521352103,0,1,0
MX,529881053,0,1,0
MX,521554041,0,1,0
MX,52462131,0,1,0
MX,521232142,0,1,0
MX,52773730,0,1,0
MX,521389111,0,1,0
MX,521664212,0,1,0
MX,52866195,0,1,0
MX,52238201,0,1,0
MX,521993299,0,1,0
MX,521667782,0,1,0
MX,521664533,0,1,0
MX,526242726,0,1,0
MX,52246493,0,1,0
MX,52844375,0,1,0
MX,521331957,0,1,0
MX,52986129,0,1,0
MX,521953188,0,1,0
MX,521631157,0,1,0
MX,52636132,0,1,0
MX,521656265,0,1,0
MX,528992109,0,1,0
MX,524581481,0,1,0
MX,52936125,0,1,0
MX,52647143,0,1,0
MX,521222875,0,1,0
MX,521722242,0,1,0
MX,522283369,0,1,0
MX,522224888,0,1,0
MX,52951604,0,1,0
MX,52916142,0,1,0
MX,52552265,0,1,0
MX,52639103,0,1,0
MX,52779113,0,1,0
MX,52551535,0,1,0
MX,522323219,0,1,0
MX,521442176,0,1,0
MX,523841142,0,1,0
MX,52444181,0,1,0
MX,521833342,0,1,0
MX,521667203,0,1,0
MX,5222941,0,1,0
MX,521953143,0,1,0
MX,52744423,0,1,0
MX,52499487,0,1,0
MX,521789891,0,1,0
MX,525584386,0,1,0
MX,52229327,0,1,0
MX,52951444,0,1,0
MX,521932115,0,1,0
MX,5298689,0,1,0
MX,52953593,0,1,0
MX,52431,1,0,0
MX,52919164,0,1,0
MX,5255188,0,1,0
MX,52735282,0,1,0
MX,521656565,0,1,0
MX,521662255,0,1,0
MX,52428115,0,1,0
MX,5222235364,0,1,0
MX,525583097,0,1,0
MX,52492144,0,1,0
MX,521633337,0,1,0
MX,5291913,0,1,0
MX,52155407,0,1,0
MX,521247475,0,1,0
MX,521228304,0,1,0
MX,52661175,0,1,0
MX,522231099,0,1,0
MX,522231408,0,1,0
MX,52951304,0,1,0
MX,521444283,0,1,0
MX,529851686,0,1,0
MX,521448275,0,1,0
MX,52477237,1,0,0
MX,521676114,0,1,0
MX,52627164,0,1,0
MX,52323106,0,1,0
MX,52625118,0,1,0
MX,525522926,0,1,0
MX,528281684,0,1,0
MX,521811761,0,1,0
MX,52614316,0,1,0
MX,521722636,0,1,0
MX,52834156,0,1,0
MX,525586236,0,1,0
MX,521222460,0,1,0
MX,521722452,0,1,0
MX,52386106,0,1,0
MX,52631157,0,1,0
MX,521811656,0,1,0
MX,521669593,0,1,0
MX,52868364,0,1,0
MX,526241945,0,1,0
MX,521555156,0,1,0
MX,521331076,0,1,0
MX,52998492,0,1,0
MX,52311177,0,1,0
MX,52777667,0,1,0
MX,52228285,0,1,0
MX,52842116,0,1,0
MX,521669215,0,1,0
MX,521246194,0,1,0
MX,521241165,0,1,0
MX,521322147,0,1,0
MX,52442378,0,1,0
MX,52441103,0,1,0
MX,52224100,0,1,0
MX,521459101,0,1,0
MX,52181220,0,1,0
MX,52155692,0,1,0
MX,52228140,0,1,0
MX,521614147,0,1,0
MX,526465741,0,1,0
MX,52967150,0,1,0
MX,52452140,0,1,0
MX,521818276,0,1,0
MX,52862115,0,1,0
MX,52777517,0,1,0
MX,52325144,0,1,0
MX,521818295,0,1,0
MX,52981241,0,1,0
MX,529622036,0,1,0
MX,522382330,0,1,0
MX,52618823,0,1,0
MX,52155677,0,1,0
MX,52461290,0,1,0
MX,52348139,0,1,0
MX,52445107,0,1,0
MX,521348105,0,1,0
MX,525559579,0,1,0
MX,52767120,0,1,0
MX,52625840,0,1,0
MX,522382021,0,1,0
MX,526413287,0,1,0
MX,52834196,0,1,0
MX,52622171,0,1,0
MX,52812729,0,1,0
MX,52332453,0,1,0
MX,521953120,0,1,0
MX,52764110,0,1,0
MX,525578218,0,1,0
MX,521275111,0,1,0
MX,521656216,0,1,0
MX,52557089,1,0,0
MX,52246308,0,1,0
MX,528781716,0,1,0
MX,52899419,0,1,0
MX,526474278,0,1,0
MX,52932173,0,1,0
MX,52998389,0,1,0
MX,527223469,0,1,0
MX,521664109,0,1,0
MX,52983122,0,1,0
MX,521662393,0,1,0
MX,529616915,0,1,0
MX,52166732,0,1,0
MX,521492188,0,1,0
MX,521246150,0,1,0
MX,52311237,0,1,0
MX,52812980,0,1,0
MX,521272705,0,1,0
MX,525522669,0,1,0
MX,521332147,0,1,0
MX,521222655,0,1,0
MX,521552153,0,1,0
MX,521656278,0,1,0
MX,52871121,0,1,0
MX,5212229125,0,1,0
MX,52733125,0,1,0
MX,521461421,0,1,0
MX,521556571,0,1,0
MX,52628,1,0,0
MX,52474122,0,1,0
MX,521553732,0,1,0
MX,521556005,0,1,0
MX,52844499,0,1,0
MX,525587504,0,1,0
MX,52653136,0,1,0
MX,52961268,0,1,0
MX,523461202,0,1,0
MX,521311268,0,1,0
MX,52395149,0,1,0
MX,521918117,0,1,0
MX,5255409,0,1,0
MX,52443443,0,1,0
MX,521924113,0,1,0
MX,52862117,0,1,0
MX,521656262,0,1,0
MX,52222707,0,1,0
MX,52993275,0,1,0
MX,52393936,0,1,0
MX,522323256,0,1,0
MX,52133197,0,1,0
MX,524428831,0,1,0
MX,52812480,0,1,0
MX,52222308,0,1,0
MX,52614528,0,1,0
MX,52656142,0,1,0
MX,521686909,0,1,0
MX,5222827,0,1,0
MX,521275104,0,1,0
MX,52998219,0,1,0
MX,52155203,0,1,0
MX,521483118,0,1,0
MX,5296124,0,1,0
MX,521962621,0,1,0
MX,52936118,0,1,0
MX,52695126,0,1,0
MX,521438113,0,1,0
MX,521811578,0,1,0
MX,521913108,0,1,0
MX,521667271,0,1,0
MX,52667203,0,1,0
MX,5255706,0,1,0
MX,52771793,0,1,0
MX,52222771,0,1,0
MX,527228513,0,1,0
MX,521311890,0,1,0
MX,521332098,0,1,0
MX,52327111,0,1,0
MX,52733148,0,1,0
MX,521953189,0,1,0
MX,52333809,0,1,0
MX,5241710,0,1,0
MX,521461105,0,1,0
MX,52315127,0,1,0
MX,521642149,0,1,0
MX,52662104,0,1,0
MX,523113630,0,1,0
MX,52475100,0,1,0
MX,521443406,0,1,0
MX,527561299,0,1,0
MX,52998475,0,1,0
MX,52481186,0,1,0
MX,52229326,0,1,0
MX,52937102,0,1,0
MX,522229419,0,1,0
MX,521667180,0,1,0
MX,52668172,0,1,0
MX,52552796,0,1,0
MX,527737317,0,1,0
MX,526865131,0,1,0
MX,521811189,0,1,0
MX,52656562,0,1,0
MX,5233186,0,1,0
MX,52812771,0,1,0
MX,52444802,0,1,0
MX,52834239,0,1,0
MX,52661156,0,1,0
MX,521644233,0,1,0
MX,521644115,0,1,0
MX,526243245,0,1,0
MX,52812797,0,1,0
MX,521668179,0,1,0
MX,521228312,0,1,0
MX,525576027,0,1,0
MX,527223536,0,1,0
MX,52481108,0,1,0
MX,52165610,0,1,0
MX,529631601,0,1,0
MX,521552572,0,1,0
MX,521557560,0,1,0
MX,52998425,0,1,0
MX,52477797,0,1,0
MX,52443703,0,1,0
MX,527122812,0,1,0
MX,521241130,0,1,0
MX,52951312,0,1,0
MX,521222511,0,1,0
MX,52775205,0,1,0
MX,52444602,0,1,0
MX,52221385,0,1,0
MX,529242488,0,1,0
MX,521644177,0,1,0
MX,523327305,0,1,0
MX,52811369,0,1,0
MX,521694105,0,1,0
MX,527621298,0,1,0
MX,52861122,0,1,0
MX,521294130,0,1,0
MX,52961355,0,1,0
MX,52844361,0,1,0
MX,52331518,0,1,0
MX,52813221,0,1,0
MX,52331637,0,1,0
MX,52238153,0,1,0
MX,52826216,0,1,0
MX,52834343,0,1,0
MX,521341432,0,1,0
MX,521331308,0,1,0
MX,52962221,0,1,0
MX,52222627,0,1,0
MX,521653107,0,1,0
MX,52325101,0,1,0
MX,521812312,0,1,0
MX,52744505,0,1,0
MX,521452150,0,1,0
MX,52961261,0,1,0
MX,52427180,0,1,0
MX,529231558,0,1,0
MX,521468100,0,1,0
MX,52386109,0,1,0
MX,52444486,0,1,0
MX,52644293,0,1,0
MX,522271486,0,1,0
MX,524446722,0,1,0
MX,528281450,0,1,0
MX,521668114,0,1,0
MX,52315,1,0,0
MX,52616117,0,1,0
MX,52871856,0,1,0
MX,52633966,0,1,0
MX,521229911,0,1,0
MX,52452166,0,1,0
MX,5224512,0,1,0
MX,52811589,0,1,0
MX,52558778,0,1,0
MX,52812256,0,1,0
MX,521551389,0,1,0
MX,52443505,0,1,0
MX,52444328,0,1,0
MX,52442792,0,1,0
MX,521464124,0,1,0
MX,52445185,0,1,0
MX,52271711,0,1,0
MX,52667100,0,1,0
MX,521222136,0,1,0
MX,52487130,0,1,0
MX,521314337,0,1,0
MX,52998202,0,1,0
MX,5244213,0,1,0
MX,521653127,0,1,0
MX,521222930,0,1,0
MX,527224169,0,1,0
MX,524681674,0,1,0
MX,522213,0,1,0
MX,521832105,0,1,0
MX,52556319,0,1,0
MX,52782157,0,1,0
MX,52452525,0,1,0
MX,529661031,0,1,0
MX,528677398,0,1,0
MX,52715166,0,1,0
MX,52388102,0,1,0
MX,52656185,0,1,0
MX,52551655,0,1,0
MX,521442118,0,1,0
MX,52831198,0,1,0
MX,521777208,0,1,0
MX,5286164,0,1,0
MX,524437022,0,1,0
MX,526122483,0,1,0
MX,52868245,0,1,0
MX,527411391,0,1,0
MX,52672143,0,1,0
MX,52999566,0,1,0
MX,52331935,0,1,0
MX,52557300,0,1,0
MX,523731031,0,1,0
MX,5255213,0,1,0
MX,52622120,0,1,0
MX,524434513,0,1,0
MX,523921300,0,1,0
MX,52722123,0,1,0
MX,521228198,0,1,0
MX,521735212,0,1,0
MX,521555834,0,1,0
MX,52871160,0,1,0
MX,521686215,0,1,0
MX,52468,1,0,0
MX,52811081,0,1,0
MX,52899157,0,1,0
MX,52971191,0,1,0
MX,52669223,0,1,0
MX,52999308,0,1,0
MX,52222158,0,1,0
MX,52722111,0,1,0
MX,521618115,0,1,0
MX,521629506,0,1,0
MX,52951401,0,1,0
MX,5235318,0,1,0
MX,521811930,0,1,0
MX,52331153,0,1,0
MX,521452103,0,1,0
MX,52871507,0,1,0
MX,52961360,0,1,0
MX,52844484,0,1,0
MX,52556287,0,1,0
MX,521469116,0,1,0
MX,521496102,0,1,0
MX,52732363,0,1,0
MX,525543131,1,0,0
MX,522485850,0,1,0
MX,521442203,0,1,0
MX,521551464,0,1,0
MX,52789143,0,1,0
MX,52352147,0,1,0
MX,524141386,0,1,0
MX,52427121,0,1,0
MX,52999343,0,1,0
MX,521686249,0,1,0
MX,52961389,0,1,0
MX,528181875,0,1,0
MX,521222723,0,1,0
MX,5224117,0,1,0
MX,5212229120,0,1,0
MX,52993157,0,1,0
MX,52735240,0,1,0
MX,52934123,0,1,0
MX,52472116,0,1,0
MX,52824136,0,1,0
MX,521449269,0,1,0
MX,521818604,0,1,0
MX,52551342,0,1,0
MX,52686409,0,1,0
MX,521333114,0,1,0
MX,52899364,0,1,0
MX,52244159,0,1,0
MX,521664658,0,1,0
MX,521612206,0,1,0
MX,521222898,0,1,0
MX,522491990,0,1,0
MX,521442682,0,1,0
MX,525529255,0,1,0
MX,52744178,0,1,0
MX,526271842,0,1,0
MX,525567279,0,1,0
MX,52951441,0,1,0
MX,521647121,0,1,0
MX,521443499,0,1,0
MX,521687868,0,1,0
MX,521551460,0,1,0
MX,521222370,0,1,0
MX,52449127,0,1,0
MX,52229390,0,1,0
MX,52813232,0,1,0
MX,52551514,0,1,0
MX,52222776,0,1,0
MX,52622136,0,1,0
MX,52417156,0,1,0
MX,52962608,0,1,0
MX,52552884,0,1,0
MX,524121440,0,1,0
MX,521686230,0,1,0
MX,521244449,0,1,0
MX,521551050,0,1,0
MX,521656751,0,1,0
MX,521444398,0,1,0
MX,529514857,0,1,0
MX,521392103,0,1,0
MX,52747104,0,1,0
MX,521245593,0,1,0
MX,5263520,0,1,0
MX,52713141,0,1,0
MX,521341163,0,1,0
MX,521556578,0,1,0
MX,52738145,0,1,0
MX,521312594,0,1,0
MX,5241311,0,1,0
MX,52782829,0,1,0
MX,52664639,0,1,0
MX,52841116,0,1,0
MX,521243435,0,1,0
MX,52779132,0,1,0
MX,521961262,0,1,0
MX,521323123,0,1,0
MX,52686404,0,1,0
MX,52734105,0,1,0
MX,52971169,0,1,0
MX,52993280,0,1,0
MX,52492258,0,1,0
MX,521294140,0,1,0
MX,52412155,0,1,0
MX,527161040,0,1,0
MX,52467105,0,1,0
MX,52744398,0,1,0
MX,52614338,0,1,0
MX,52656678,0,1,0
MX,522741159,0,1,0
MX,52826114,0,1,0
MX,521271128,0,1,0
MX,52998860,0,1,0
MX,52991128,0,1,0
MX,521229468,0,1,0
MX,521695113,0,1,0
MX,52993137,0,1,0
MX,529851455,0,1,0
MX,521353105,0,1,0
MX,521636696,0,1,0
MX,52821141,0,1,0
MX,52734122,0,1,0
MX,525582405,0,1,0
MX,5284144,0,1,0
MX,52646267,0,1,0
MX,521351547,0,1,0
MX,525535465,0,1,0
MX,52867178,0,1,0
MX,52983152,0,1,0
MX,52999321,0,1,0
MX,52735194,0,1,0
MX,52227135,0,1,0
MX,522482044,0,1,0
MX,52938402,0,1,0
MX,521818117,0,1,0
MX,52712280,0,1,0
MX,521272141,0,1,0
MX,52773148,0,1,0
MX,52276133,0,1,0
MX,52963170,0,1,0
MX,524311135,0,1,0
MX,526682882,0,1,0
MX,52687132,0,1,0
